,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,197,true,4681,Alfalfa & alfalfa mixtures, ,63,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,414026,2726,,,,,,,,,,,,,,,,,,
242,242,true,4682,Alfalfa & alfalfa mixtures, ,41,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,269183,2097,,,,,,,,,,,,,,,,,,
243,243,true,4684,Alfalfa & alfalfa mixtures, ,48,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,318738,2271,,,,,,,,,,,,,,,,,,
304,304,true,5316,Alfalfa & alfalfa mixtures, ,49,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,323667,2679,,,,,,,,,,,,,,,,,,
349,349,true,4697,Alfalfa & alfalfa mixtures, ,60,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,392602,2766,,,,,,,,,,,,,,,,,,
445,445,true,3836,Alfalfa & alfalfa mixtures, ,62,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,403565,2808,,,,,,,,,,,,,,,,,,
1467,1467,true,2100,Alfalfa & alfalfa mixtures, ,175,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,1147119,4275,,,,,,,,,,,,,,,,,,
1495,1495,true,2109,Alfalfa & alfalfa mixtures, ,46,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,300431,3069,,,,,,,,,,,,,,,,,,
1497,1497,true,2108,Alfalfa & alfalfa mixtures, ,36,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,235752,2791,,,,,,,,,,,,,,,,,,
1611,1611,true,214,Alfalfa & alfalfa mixtures, ,25,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,164617,1782,,,,,,,,,,,,,,,,,,
1612,1612,true,7026,Alfalfa & alfalfa mixtures, ,51,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,336626,2442,,,,,,,,,,,,,,,,,,
1724,1724,true,2097,Alfalfa & alfalfa mixtures, ,47,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,308166,2401,,,,,,,,,,,,,,,,,,
2094,2094,true,2080,Alfalfa & alfalfa mixtures, ,8,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,52001,952,,,,,,,,,,,,,,,,,,
2250,2250,true,4387,Alfalfa & alfalfa mixtures, ,41,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,270229,2151,,,,,,,,,,,,,,,,,,
2252,2252,true,4388,Alfalfa & alfalfa mixtures, ,23,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,148692,1926,,,,,,,,,,,,,,,,,,
2264,2264,true,5646,Alfalfa & alfalfa mixtures, ,94,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,620448,3226,,,,,,,,,,,,,,,,,,
2268,2268,true,4776,Alfalfa & alfalfa mixtures, ,30,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,201280,2068,,,,,,,,,,,,,,,,,,
2281,2281,true,4784,Alfalfa & alfalfa mixtures, ,68,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,451736,3638,,,,,,,,,,,,,,,,,,
2283,2283,true,5854,Alfalfa & alfalfa mixtures, ,37,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,242077,2461,,,,,,,,,,,,,,,,,,
2380,2380,true,4791,Alfalfa & alfalfa mixtures, ,58,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,380163,3047,,,,,,,,,,,,,,,,,,
2419,2419,true,4798,Alfalfa & alfalfa mixtures, ,24,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,161781,2248,,,,,,,,,,,,,,,,,,
2429,2429,true,7106,Alfalfa & alfalfa mixtures, ,36,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,237689,1979,,,,,,,,,,,,,,,,,,
2457,2457,true,4419,Alfalfa & alfalfa mixtures, ,47,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,310894,2481,,,,,,,,,,,,,,,,,,
2476,2476,true,4777,Alfalfa & alfalfa mixtures, ,33,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,216648,2296,,,,,,,,,,,,,,,,,,
2530,2530,true,6851,Alfalfa & alfalfa mixtures, ,4,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,28525,1297,,,,,,,,,,,,,,,,,,
2532,2532,true,6852,Alfalfa & alfalfa mixtures, ,15,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,98020,1455,,,,,,,,,,,,,,,,,,
2573,2573,true,4457,Alfalfa & alfalfa mixtures, ,76,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,504829,3081,,,,,,,,,,,,,,,,,,
2575,2575,true,4456,Alfalfa & alfalfa mixtures, ,32,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,208632,2132,,,,,,,,,,,,,,,,,,
3065,3065,true,4372,Alfalfa & alfalfa mixtures, ,71,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,465645,3100,,,,,,,,,,,,,,,,,,
3077,3077,true,5376,Alfalfa & alfalfa mixtures, ,90,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,590202,3815,,,,,,,,,,,,,,,,,,
3156,3156,true,4692,Alfalfa & alfalfa mixtures, ,60,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,393129,2728,,,,,,,,,,,,,,,,,,
3164,3164,true,5742,Alfalfa & alfalfa mixtures, ,57,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,377350,2600,,,,,,,,,,,,,,,,,,
3180,3180,true,4378,Alfalfa & alfalfa mixtures, ,49,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,320323,2405,,,,,,,,,,,,,,,,,,
3181,3181,true,5917,Alfalfa & alfalfa mixtures, ,23,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,154465,1986,,,,,,,,,,,,,,,,,,
3182,3182,true,5380,Alfalfa & alfalfa mixtures, ,25,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,166664,2038,,,,,,,,,,,,,,,,,,
3291,3291,true,5751,Alfalfa & alfalfa mixtures, ,60,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,393193,2971,,,,,,,,,,,,,,,,,,
3298,3298,true,4413,Alfalfa & alfalfa mixtures, ,48,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,319019,2756,,,,,,,,,,,,,,,,,,
3336,3336,true,4416,Alfalfa & alfalfa mixtures, ,73,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,481543,3249,,,,,,,,,,,,,,,,,,
3341,3341,true,4711,Alfalfa & alfalfa mixtures, ,34,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,225231,2011,,,,,,,,,,,,,,,,,,
3364,3364,true,4281,Alfalfa & alfalfa mixtures, ,1,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,7695,487,,,,,,,,,,,,,,,,,,
3367,3367,true,5387,Alfalfa & alfalfa mixtures, ,35,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,232879,2197,,,,,,,,,,,,,,,,,,
3368,3368,true,4415,Alfalfa & alfalfa mixtures, ,46,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,306040,3153,,,,,,,,,,,,,,,,,,
3372,3372,true,5320,Alfalfa & alfalfa mixtures, ,46,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,302772,2957,,,,,,,,,,,,,,,,,,
3467,3467,true,5861,Alfalfa & alfalfa mixtures, ,27,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,174873,2428,,,,,,,,,,,,,,,,,,
3494,3494,true,5389,Alfalfa & alfalfa mixtures, ,76,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,503984,3005,,,,,,,,,,,,,,,,,,
3505,3505,true,4774,Alfalfa & alfalfa mixtures, ,39,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,260081,2501,,,,,,,,,,,,,,,,,,
3507,3507,true,4436,Alfalfa & alfalfa mixtures, ,42,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,276151,3195,,,,,,,,,,,,,,,,,,
3546,3546,true,4442,Alfalfa & alfalfa mixtures, ,54,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,355456,2963,,,,,,,,,,,,,,,,,,
3561,3561,true,2096,Alfalfa & alfalfa mixtures, ,33,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,214743,2183,,,,,,,,,,,,,,,,,,
3600,3600,true,2089,Alfalfa & alfalfa mixtures, ,171,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,1117102,4181,,,,,,,,,,,,,,,,,,
3604,3604,true,2090,Alfalfa & alfalfa mixtures, ,4,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,24295,928,,,,,,,,,,,,,,,,,,
3607,3607,true,2095,Alfalfa & alfalfa mixtures, ,51,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,333813,2477,,,,,,,,,,,,,,,,,,
3608,3608,true,2094,Alfalfa & alfalfa mixtures, ,65,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,424638,2740,,,,,,,,,,,,,,,,,,
3610,3610,true,2088,Alfalfa & alfalfa mixtures, ,2,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,16335,597,,,,,,,,,,,,,,,,,,
3617,3617,true,2091,Alfalfa & alfalfa mixtures, ,110,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,716371,3773,,,,,,,,,,,,,,,,,,
3623,3623,true,3844,Alfalfa & alfalfa mixtures, ,89,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,579305,3156,,,,,,,,,,,,,,,,,,
3624,3624,true,2093,Alfalfa & alfalfa mixtures, ,68,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,442300,2865,,,,,,,,,,,,,,,,,,
3625,3625,true,3541,Alfalfa & alfalfa mixtures, ,75,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,489159,2968,,,,,,,,,,,,,,,,,,
3626,3626,true,2085,Alfalfa & alfalfa mixtures, ,6,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,36597,1388,,,,,,,,,,,,,,,,,,
3687,3687,true,2084,Alfalfa & alfalfa mixtures, ,7,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,48172,1765,,,,,,,,,,,,,,,,,,
3690,3690,true,2087,Alfalfa & alfalfa mixtures, ,53,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,348609,2784,,,,,,,,,,,,,,,,,,
3691,3691,true,2083,Alfalfa & alfalfa mixtures, ,6,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,41544,1948,,,,,,,,,,,,,,,,,,
3693,3693,true,2086,Alfalfa & alfalfa mixtures, ,49,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,321494,2636,,,,,,,,,,,,,,,,,,
3695,3695,true,3837,Alfalfa & alfalfa mixtures, ,12,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,77321,1530,,,,,,,,,,,,,,,,,,
3696,3696,true,2092,Alfalfa & alfalfa mixtures, ,90,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,590909,3415,,,,,,,,,,,,,,,,,,
3977,3977,true,6183,Alfalfa & alfalfa mixtures, ,65,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,429135,2712,,,,,,,,,,,,,,,,,,
4029,4029,true,4449,Alfalfa & alfalfa mixtures, ,43,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,286171,2390,,,,,,,,,,,,,,,,,,
4035,4035,true,4802,Alfalfa & alfalfa mixtures, ,51,P - Pasture,"Land IQ, LLC",,Zhongwu Wang,DD/00/YYYY 00:00:SS,"July, 2017",Alfalfa,Alfalfa,Alfalfa,337751,2672,,,,,,,,,,,,,,,,,,
,,,420356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
